Rollno,QuotaName,AIR,Category,SubCategory,OptionNo,InstituteCode,Institute,Subject,AllottedCategory,AllotedPH,AdmittedRound
1506030461,Non-Resident Indian,686226,OBC,NO,289,200364,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra State,India, Maharashtra, 442107",MBBS,Open,NO,1
2712080831,Deemed/Paid Seats Quota,686252,General,NO,5,200379,"Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,NO,2
2102040074,Deemed/Paid Seats Quota,686271,OBC,NO,1,200341,"KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,NO,1
4101310227,Deemed/Paid Seats Quota,686311,General,NO,1,200395,"Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur, Chennai., Tamil Nadu, 600116",BDS,Open,NO,1
4608060644,Deemed/Paid Seats Quota,686339,General,NO,1,200375,"Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR ODISHA, Odisha, 751024",BDS,Open,NO,1
2806060529,Non-Resident Indian,686341,General,NO,1,200352,"Amrita Institute of Medical Science, Kochi,Amrita School of Medicine, Amrita Institute of Medical Sciences AIMS Ponekkara P.O Kochi 682041, Kerala, 682041",MBBS,Open,NO,1
4113040087,Deemed/Paid Seats Quota,686679,OBC,NO,2,200379,"Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,NO,1
4108080130,Deemed/Paid Seats Quota,686856,SC,NO,1,200377,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,NO,1
4201050361,Deemed/Paid Seats Quota,686920,OBC,NO,1,902854,"Malla Reddy Dental College For Women, Hyderabad,Suraram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055",BDS,Open,NO,5
4116020265,Deemed/Paid Seats Quota,687239,OBC,NO,1,200384,"Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,NO,1
4108020547,Deemed/Paid Seats Quota,687410,OBC,NO,4,200393,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,NO,2
3113020354,Deemed/Paid Seats Quota,687416,General,NO,1,200369,"Rural Dental College, Loni,At - Loni Tal - Rahata Dist - Ahmednagar Maharashtra State, India PIN-413736 (Near Shirdi), Maharashtra, 413736",BDS,Open,NO,1
3103050079,Deemed/Paid Seats Quota,687531,General,NO,55,200377,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,NO,2
3102020809,Non-Resident Indian,687619,OBC,NO,5,200365,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE)., Maharashtra, 415110",MBBS,Open,NO,3
1801030131,Deemed/Paid Seats Quota,687624,OBC,NO,30,200383,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi, Chennai-77, Tamil Nadu, 600077",MBBS,Open,NO,1
4111050143,Deemed/Paid Seats Quota,687929,General,NO,1,200397,"SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI, RAMAPURAM, CHENNAI - 89, Tamil Nadu, 600089",BDS,Open,NO,1
1205180088,All India,687949,SC,PwD,13,200421,"Andhra Medical College, Visakhapatnam,MAHARANI PETA NEAR COLLECTORATE KGH CAMPUS VISAKHAPATNAM, Andhra Pradesh, 530002",MBBS,Schedule Caste(SC),Person with Disability,1
4201170151,Deemed/Paid Seats Quota,688115,General,NO,1,902854,"Malla Reddy Dental College For Women, Hyderabad,Suraram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055",BDS,Open,NO,2
2002190012,B.Sc Nursing All India,688490,SC,NO,2,200542,"College of Nursing Dr. RML Hospital, New Delhi,Baba Kharak Singh Marg College of Nursing Dr RML Hospital, Delhi (NCT), 110001",B.Sc. Nursing,Schedule Caste(SC),NO,5
2701010670,Non-Resident Indian,688532,EW,NO,1,200363,"Dr. DYP Edu. Soc. Deemed Uni., Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba Bavada, Kolhapur 416006, Maharashtra, 416006",MBBS,Open,NO,2
4101220552,Deemed/Paid Seats Quota,688586,General,NO,34,200384,"Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,NO,1
3132090194,Deemed/Paid Seats Quota,689081,OBC,NO,12,200377,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,NO,2
3110410328,Deemed/Paid Seats Quota,689272,General,NO,6,200348,"Sri Siddhartha DentalCollege, Tumkur,AGALAKOTE B H ROAD TUMKUR, Karnataka, 572107",BDS,Open,NO,2
4119030241,Deemed/Paid Seats Quota,689321,OBC,NO,1,200381,"Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU, KOTTUCHERRY(P.O), KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,NO,1
1404020121,Deemed/Paid Seats Quota,689417,General,NO,1,200354,"Bharati Vidyapeeth DU Dental College and Hospt., Pune,Bharati Vidyapeeth (Deemed to be University) Dental College and Hospital, Pune, Maharashtra, 411043",BDS,Open,NO,1
4129010379,Deemed/Paid Seats Quota,689910,OBC,NO,2,200384,"Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,NO,1
2209010336,Non-Resident Indian,689970,General,NO,13,200365,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE)., Maharashtra, 415110",MBBS,Open,NO,2
4113080219,Deemed/Paid Seats Quota,690010,OBC,NO,1,200395,"Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur, Chennai., Tamil Nadu, 600116",BDS,Open,NO,1
2101100088,Deemed/Paid Seats Quota,690012,General,NO,1,200341,"KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,NO,1
3105010228,Deemed/Paid Seats Quota,690115,SC,NO,10,200369,"Rural Dental College, Loni,At - Loni Tal - Rahata Dist - Ahmednagar Maharashtra State, India PIN-413736 (Near Shirdi), Maharashtra, 413736",BDS,Open,NO,1
4101320006,Deemed/Paid Seats Quota,690119,OBC,NO,1,200393,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,NO,1
4101060280,Deemed/Paid Seats Quota,690298,OBC,NO,3,200401,"VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47, Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,NO,1
1402130453,Deemed/Paid Seats Quota,690299,General,NO,23,200390,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,NO,1
2804110042,Deemed/Paid Seats Quota,690434,OBC,NO,1,200333,"AB Shetty Memorial Inst. of Dental Sce., Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada, Karnataka, 575018",BDS,Open,NO,1
3115120574,Deemed/Paid Seats Quota,690460,General,NO,1,200360,"Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018, Maharashtra, 411018",BDS,Open,NO,5
3605040128,Deemed/Paid Seats Quota,690805,General,NO,1,200373,"Institute of Dental Sciences, Bhubaneswar,K8, Kalinga Nagar, PO- Mahalaxmi Vihar, Bhubaneswar, Odisha, 751003",BDS,Open,NO,1
2712030579,Deemed/Paid Seats Quota,691000,General,NO,2,200336,"JSS Dental College, Mysuru,The Principal JSS Dental College and Hospital Medical Institutions Campus Bannimantap S S Nagar Mysu, Karnataka, 570015",BDS,Open,NO,1
2712150440,Deemed/Paid Seats Quota,691039,General,NO,14,200384,"Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,NO,1
4111040486,Deemed/Paid Seats Quota,691212,OBC,NO,3,200383,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi, Chennai-77, Tamil Nadu, 600077",MBBS,Open,NO,1
4108070104,Deemed/Paid Seats Quota,691247,OBC,NO,6,200393,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,NO,2
2712021294,Deemed/Paid Seats Quota,691700,General,NO,13,200393,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,NO,2
3110040142,Deemed/Paid Seats Quota,691715,General,NO,1,200359,"Dr. DY Patil Dental College and Hosp. Navi Mumbai,Dr. D. Y. Patil Vidyanagar, Sector 7, Nerul, Navi Mumbai, Maharashtra, 400706",BDS,Open,NO,1
1703100229,Deemed/Paid Seats Quota,691732,General,NO,127,200354,"Bharati Vidyapeeth DU Dental College and Hospt., Pune,Bharati Vidyapeeth (Deemed to be University) Dental College and Hospital, Pune, Maharashtra, 411043",BDS,Open,NO,1
4101021143,Deemed/Paid Seats Quota,691786,General,NO,2,200384,"Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,NO,1
3905090514,Deemed/Paid Seats Quota,691875,General,NO,400,200336,"JSS Dental College, Mysuru,The Principal JSS Dental College and Hospital Medical Institutions Campus Bannimantap S S Nagar Mysu, Karnataka, 570015",BDS,Open,NO,1
3102030501,Deemed/Paid Seats Quota,691880,EW,NO,128,200369,"Rural Dental College, Loni,At - Loni Tal - Rahata Dist - Ahmednagar Maharashtra State, India PIN-413736 (Near Shirdi), Maharashtra, 413736",BDS,Open,NO,1
4609060080,Deemed/Paid Seats Quota,692525,General,NO,22,200384,"Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,NO,1
4219010210,Non-Resident Indian,692687,General,NO,2,902856,"Malla Reddy Institute of Medical Sciences, Hyderabad ,Suraram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055",MBBS,Open,NO,2
9903010315,Non-Resident Indian,692773,General,NO,2,200350,"Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru, Karnataka, 575018",BDS,Open,NO,3
1402080011,All India,692842,General,PwD,1,200104,"GUWAHATI MEDICAL COLLEGE, GUWAHATI,Narakasur Hill top , Bhangagarh, Guwahati, Assam, 781032",MBBS,Open,Person with Disability,1
3110490144,Non-Resident Indian,692882,General,NO,7,200356,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune, Maharashtra, 411043",MBBS,Open,NO,2
3110020164,Deemed/Paid Seats Quota,693002,General,NO,1,200357,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,NO,1
2001450303,Non-Resident Indian,693029,General,NO,2,200646,"Amrita School of Medicine Faridabad,Mata Amritanandmayi Marg, Sector- 88, Faridabad, Haryana, 121002",MBBS,Open,NO,1
3003230309,Deemed/Paid Seats Quota,693078,General,NO,1,200377,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,NO,2
3134090149,Deemed/Paid Seats Quota,693349,OBC,NO,11,200377,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,NO,1
3114020154,Non-Resident Indian,693438,OBC,NO,5,902807,"Mahatma Gandhi Mission Medical College, Nerul,Sector-8, Nerul West Navi Mumbai, Maharashtra, 400706",MBBS,Open,NO,1
2001460383,Deemed/Paid Seats Quota,693573,General,NO,4,200360,"Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018, Maharashtra, 411018",BDS,Open,NO,1
4101260208,Deemed/Paid Seats Quota,693759,SC,NO,1,200387,"SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV GANDHI SALAI, CHENNAI, Tamil Nadu, 600119",BDS,Open,NO,2
3603080100,Deemed/Paid Seats Quota,693871,SC,NO,4,200324,"GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",MBBS,Open,NO,1
3501040072,Deemed/Paid Seats Quota,693947,ST,NO,1,200397,"SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI, RAMAPURAM, CHENNAI - 89, Tamil Nadu, 600089",BDS,Open,NO,1
4121060097,Deemed/Paid Seats Quota,693996,OBC,NO,6,200392,"Sree Balaji Dental College and Hospital, Chennai,VELACHERY MAIN ROAD, NARAYANAPURAM, PALLIKARANAI, CHENNAI - 600 100, Tamil Nadu, 600100",BDS,Open,NO,1
4101010014,Deemed/Paid Seats Quota,694025,OBC,NO,2,200400,"Thaimoogambigai Dental College and Hsopt. Chennai,Golden George Nagar, Mogappair, Chennai 600 107, Tamil Nadu, 600107",BDS,Open,NO,2
1204060393,Deemed/Paid Seats Quota,694221,SC,NO,1,200398,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,NO,1
9902010563,Non-Resident Indian,694251,General,NO,7,200338,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,NO,1
3111210391,Deemed/Paid Seats Quota,694299,General,NO,1,200372,"Sharad Pawar Dental College and Hospital, Wardha,Sawangi (Meghe), Wardha, Maharashtra State, INDIA, Maharashtra, 442107",BDS,Open,NO,1
2705010570,Non-Resident Indian,694524,General,NO,2,200334,"B.L.D.E University, Bijapur,SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD VIJAYAPURA KARNATAKA, Karnataka, 586103",MBBS,Open,NO,1
2708060289,Deemed/Paid Seats Quota,694670,OBC,NO,1,200336,"JSS Dental College, Mysuru,The Principal JSS Dental College and Hospital Medical Institutions Campus Bannimantap S S Nagar Mysu, Karnataka, 570015",BDS,Open,NO,1
4114060115,Deemed/Paid Seats Quota,694831,General,NO,1,200397,"SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI, RAMAPURAM, CHENNAI - 89, Tamil Nadu, 600089",BDS,Open,NO,1
4101300252,Deemed/Paid Seats Quota,694889,General,NO,2,200400,"Thaimoogambigai Dental College and Hsopt. Chennai,Golden George Nagar, Mogappair, Chennai 600 107, Tamil Nadu, 600107",BDS,Open,NO,2
4201060598,Non-Resident Indian,694944,General,NO,5,902856,"Malla Reddy Institute of Medical Sciences, Hyderabad ,Suraram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055",MBBS,Open,NO,2
4106110202,Deemed/Paid Seats Quota,694987,OBC,NO,3,200381,"Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU, KOTTUCHERRY(P.O), KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,NO,1
2002050401,Deemed/Paid Seats Quota,695070,General,NO,2,200393,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,NO,2
4101020315,Deemed/Paid Seats Quota,695154,General,NO,1,200393,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,NO,1
4409020535,Non-Resident Indian,695366,OBC,NO,2,902812,"Graphic Era Institute Of Medical Science,Graphic Era Institute of Medical Sciences 16th Milestone Chakrata Road Dehradun Uttarakhand 2480, Uttarakhand, 248007",MBBS,Open,NO,3
4101150414,Deemed/Paid Seats Quota,695397,OBC,NO,1,200398,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,NO,1
4108030115,Deemed/Paid Seats Quota,695769,OBC,NO,2,200377,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,NO,2
3115320346,Deemed/Paid Seats Quota,695993,General,NO,5,200371,"School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA (MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,NO,1
4101290121,Deemed/Paid Seats Quota,695994,General,NO,1,200400,"Thaimoogambigai Dental College and Hsopt. Chennai,Golden George Nagar, Mogappair, Chennai 600 107, Tamil Nadu, 600107",BDS,Open,NO,1
1212020011,Deemed/Paid Seats Quota,696067,General,NO,1,200336,"JSS Dental College, Mysuru,The Principal JSS Dental College and Hospital Medical Institutions Campus Bannimantap S S Nagar Mysu, Karnataka, 570015",BDS,Open,NO,1
3113170241,Deemed/Paid Seats Quota,696133,General,NO,1,200369,"Rural Dental College, Loni,At - Loni Tal - Rahata Dist - Ahmednagar Maharashtra State, India PIN-413736 (Near Shirdi), Maharashtra, 413736",BDS,Open,NO,1
1402060509,All India,696159,General,PwD,15,200102,"ASSAM MEDICAL COLLEGE, DIBRUGARH,Borbari, Dibrugarh, Assam, 786002",MBBS,Open,Person with Disability,1
3104180332,Deemed/Paid Seats Quota,696275,OBC,NO,7,200380,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE, KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,NO,2
4101320209,Deemed/Paid Seats Quota,696338,General,NO,1,200395,"Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur, Chennai., Tamil Nadu, 600116",BDS,Open,NO,1
3111090638,Non-Resident Indian,696452,General,NO,9,200386,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Enathur, Karaipettai Post, Kanchipuram, Tamil Nadu, 631552",MBBS,Open,NO,3
2808180093,All India,696523,General,PwD,12,200276,"MADURAI MEDICAL COLLEGE, MADURAI,PANAGAL ROAD MADURAI, Tamil Nadu, 625020",MBBS,Open,Person with Disability,2
3602050160,Non-Resident Indian,696711,General,NO,4,200376,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,NO,1
4419130147,All India,696714,EW,PwD,4,200221,"LOKMANYA TILAK MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion, Mumbai, Maharashtra, 400022",MBBS,General-EWS,Person with Disability,2
2811180354,Deemed/Paid Seats Quota,696753,OBC,NO,7,200383,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi, Chennai-77, Tamil Nadu, 600077",MBBS,Open,NO,1
3110290341,Non-Resident Indian,696771,General,NO,2,200335,"Jawahar Lal Nehru Medical College, Belagavi,J.N. Medical College Campus, Nehru Nagar, Belagavi-590010. Karnataka, India., Karnataka, 590010",MBBS,Open,NO,1
4110011056,Deemed/Paid Seats Quota,696813,OBC,NO,1,200532,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,173, AGARAM MAIN ROAD , SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,NO,1
3603030819,Deemed/Paid Seats Quota,696819,General,NO,3,200379,"Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,NO,2
1713020243,Deemed/Paid Seats Quota,696869,General,NO,1,200395,"Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur, Chennai., Tamil Nadu, 600116",BDS,Open,NO,1
4101020372,Deemed/Paid Seats Quota,696974,SC,NO,1,200397,"SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI, RAMAPURAM, CHENNAI - 89, Tamil Nadu, 600089",BDS,Open,NO,1
3104220140,Deemed/Paid Seats Quota,697266,OBC,NO,1,200369,"Rural Dental College, Loni,At - Loni Tal - Rahata Dist - Ahmednagar Maharashtra State, India PIN-413736 (Near Shirdi), Maharashtra, 413736",BDS,Open,NO,1
4112010442,Deemed/Paid Seats Quota,697356,General,NO,3,200390,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,NO,2
3111190101,Deemed/Paid Seats Quota,697482,OBC,NO,24,200324,"GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",MBBS,Open,NO,1
4115060286,Deemed/Paid Seats Quota,697489,OBC,NO,1,200393,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,NO,1
4101050869,Deemed/Paid Seats Quota,697516,OBC,NO,1,200395,"Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur, Chennai., Tamil Nadu, 600116",BDS,Open,NO,1
4101160140,Deemed/Paid Seats Quota,697518,General,NO,1,200392,"Sree Balaji Dental College and Hospital, Chennai,VELACHERY MAIN ROAD, NARAYANAPURAM, PALLIKARANAI, CHENNAI - 600 100, Tamil Nadu, 600100",BDS,Open,NO,1
3114070188,Deemed/Paid Seats Quota,697580,General,NO,7,200357,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,NO,1
4101250002,Deemed/Paid Seats Quota,697618,General,NO,6,200386,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Enathur, Karaipettai Post, Kanchipuram, Tamil Nadu, 631552",MBBS,Open,NO,1
4101200486,Deemed/Paid Seats Quota,697662,General,NO,1,200397,"SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI, RAMAPURAM, CHENNAI - 89, Tamil Nadu, 600089",BDS,Open,NO,1
2812050397,All India,697729,OBC,PwD,5,200624,"Government Medical College, Konni ,GOVERNMENT MEDICAL COLLEGE KONNI KUMMANNOOR PO KONNI PATHANAMTHITTA 689691, Kerala, 689691",MBBS,Open,Person with Disability,2
4122020358,Deemed/Paid Seats Quota,697744,OBC,NO,6,200377,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,NO,2
4101140466,Deemed/Paid Seats Quota,697813,OBC,NO,1,200387,"SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV GANDHI SALAI, CHENNAI, Tamil Nadu, 600119",BDS,Open,NO,1
4102010107,Deemed/Paid Seats Quota,697844,OBC,NO,1,200378,"Indira Gandhi Institute of Dental Sciences, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam,, Puducherry, 607402",BDS,Open,NO,2
4101210511,Deemed/Paid Seats Quota,698178,OBC,NO,2,200383,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi, Chennai-77, Tamil Nadu, 600077",MBBS,Open,NO,1
2210020033,Deemed/Paid Seats Quota,698248,SC,NO,2,200333,"AB Shetty Memorial Inst. of Dental Sce., Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada, Karnataka, 575018",BDS,Open,NO,1
3601020040,Non-Resident Indian,698431,General,NO,7,200376,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR, Odisha, 751024",MBBS,Open,NO,1
4101150067,Deemed/Paid Seats Quota,698440,General,NO,5,200397,"SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI, RAMAPURAM, CHENNAI - 89, Tamil Nadu, 600089",BDS,Open,NO,1
2207050646,Deemed/Paid Seats Quota,698775,EW,NO,12,200390,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,NO,2
4454020179,Deemed/Paid Seats Quota,698799,General,NO,4,200383,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi, Chennai-77, Tamil Nadu, 600077",MBBS,Open,NO,1
2001670251,Deemed/Paid Seats Quota,698914,OBC,NO,42,200401,"VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47, Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,NO,2
4601030175,Deemed/Paid Seats Quota,698997,General,NO,4,200379,"Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,NO,1
4101180192,Deemed/Paid Seats Quota,699013,General,NO,3,200384,"Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,NO,1
4201310082,Deemed/Paid Seats Quota,699230,General,NO,1,902854,"Malla Reddy Dental College For Women, Hyderabad,Suraram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055",BDS,Open,NO,2
2712470167,Non-Resident Indian,699271,General,NO,6,200338,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",MBBS,Open,NO,1
4201150109,Deemed/Paid Seats Quota,699442,General,NO,1,902853,"Malla Reddy Institute of Dental Sciences, Hyderabad,Suraram X Roads Jeedimetla Hyderabad Telangana 500055, Telangana, 500055",BDS,Open,NO,2
3108130037,Deemed/Paid Seats Quota,699482,General,NO,1,200341,"KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,NO,1
2814040001,Deemed/Paid Seats Quota,699527,OBC,NO,1,200392,"Sree Balaji Dental College and Hospital, Chennai,VELACHERY MAIN ROAD, NARAYANAPURAM, PALLIKARANAI, CHENNAI - 600 100, Tamil Nadu, 600100",BDS,Open,NO,1
4101020470,Deemed/Paid Seats Quota,699603,OBC,NO,3,200393,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,NO,1
